"750126398;26,8;20;ChatGPT Plus (1 мес€ц) ;22-5-2024;22-5-2024"
"259339307;25;20;ChatGPT Plus (1 мес€ц) ;23-1-2024;23-1-2024"
"2086418875;4;1,6;Spotify семейный (—кладчина);24-1-2024;24-1-2024"
"6140269392;3;0;kamatera.com;24-1-2024;24-1-2024"
"6140269392;11,33;9; Webshare.io;26-1-2024;26-1-2024"
"6140269392;10,2;7,5;аренда карты;27-5-2024;27-5-2024"
"6140269392;43,5;36,3;abcproxy;28-8-2024;28-8-2024"
"6140269392;44,12;37,56;ABCProxy;23-12-2024;27-12-2024"
"6140269392;39,77;32,67;јренда карты;27-10-2024;28-10-2024"
"315026635;25;20;ChatGPT Plus (1 мес€ц) ;24-1-2024;24-1-2024"
"315026635;25;20;ChatGPT Plus (1 мес€ц) ;25-2-2024;25-2-2024"
"315026635;25;20;ChatGPT Plus (1 мес€ц) ;26-3-2024;26-3-2024"
"315026635;25;20;ChatGPT Plus (1 мес€ц) ;27-4-2024;27-4-2024"
"315026635;27;20;ChatGPT Plus (1 мес€ц) ;26-5-2024;26-5-2024"
"315026635;26,63;20;ChatGPT Plus (1 мес€ц) ;3-7-2024;3-7-2024"
"315026635;27,33;20;ChatGPT Plus (1 мес€ц) ;12-7-2024;12-7-2024"
"315026635;27,43;20;ChatGPT Plus (1 мес€ц) ;6-8-2024;6-8-2024"
"315026635;26,88;20;ChatGPT Plus (1 мес€ц) ;8-9-2024;8-9-2024"
"315026635;20;15,63;Runway;28-1-2025;29-1-2025"
"315026635;26,17;20,57;ChatGPT личный;9-1-2025;10-1-2025"
"315026635;27,23;20;ChatGPT личный;9-12-2024;9-12-2024"
"315026635;25,74;20;јренда карты;8-11-2024;11-11-2024"
"315026635;25,7;20;јренда карты;8-10-2024;9-10-2024"
"273792356;5;0;ChatGPT (Cкладчина) ;24-1-2024;24-1-2024"
"273792356;5;0;ChatGPT (Cкладчина) ;23-2-2024;23-2-2024"
"273792356;5;0;ChatGPT (Cкладчина) ;22-3-2024;22-3-2024"
"273792356;5;0;ChatGPT (Cкладчина) ;21-4-2024;21-4-2024"
"273792356;5,4;0;ChatGPT (Cкладчина) ;6-6-2024;6-6-2024"
"273792356;5,33;0;ChatGPT (Cкладчина) ;23-8-2024;23-8-2024"
"273792356;5,41;0;ChatGPT личный;17-1-2025;20-1-2025"
"273792356;20;10;ChatGPT личный;14-12-2024;16-12-2024"
"273792356;5,09;0;ChatGPT личный;13-11-2024;14-11-2024"
"273792356;7,5;0;јренда карты;11-10-2024;12-10-2024"
"698485431;3;1,3;ahost.uz;24-1-2024;24-1-2024"
"1221450787;3,4;0;Youtube Premium »ндивидуальна€ (1 мес€ц);24-1-2024;24-1-2024"
"1221450787;8,29;5,91;Google Play;26-1-2025;27-1-2025"
"1221450787;13,59;7,99;Google Play;24-1-2025;27-1-2025"
"1221450787;19,36;14,61;Google Play;22-11-2024;25-11-2024"
"1221450787;6,15;5,1;Google Play;20-11-2024;21-11-2024"
"1221450787;25,24;20;Google Play;17-11-2024;18-11-2024"
"1221450787;5;2,1;јренда карты;3-11-2024;3-11-2024"
"1221450787;5;3,5;јренда карты;23-10-2024;23-10-2024"
"1221450787;12,77;9,7;јренда карты;10-10-2024;10-10-2024"
"419143137;5;0;ChatGPT (Cкладчина) ;24-1-2024;24-1-2024"
"419143137;5;0;ChatGPT (Cкладчина) ;3-4-2024;3-4-2024"
"419143137;5;0;ChatGPT (Cкладчина) ;5-5-2024;5-5-2024"
"419143137;4,98;0;ChatGPT личный;10-12-2024;11-12-2024"
"1977133144;6,25;0;Spotify Ћичный (1 мес€ц);25-1-2024;25-1-2024"
"1977133144;6,25;1,6;Spotify Ћичный (1 мес€ц);26-2-2024;26-2-2024"
"1977133144;6,25;1,6;Spotify Ћичный (1 мес€ц);29-3-2024;29-3-2024"
"1977133144;6,25;1,6;Spotify Ћичный (1 мес€ц);8-5-2024;8-5-2024"
"1977133144;6,59;1,6;Spotify Ћичный (1 мес€ц);16-5-2024;16-5-2024"
"5455347825;3,4;0;Youtube Premium »ндивидуальна€ (1 мес€ц);25-1-2024;25-1-2024"
"627898803;6,25;0;Spotify Ћичный (1 мес€ц);25-1-2024;25-1-2024"
"5390868256;5;0;Tradingview (1 мес€ц);26-1-2024;26-1-2024"
"512236626;3;2,4;Patreon;26-1-2024;26-1-2024"
"1034539825;3,8;3,04;Chess «олото (1 мес€ц);26-1-2024;26-1-2024"
"6687153639;10;8;Chess јлмаз (1 мес€ц);26-1-2024;26-1-2024"
"411588705;3;0;Canva Pro (ѕробный период);26-1-2024;26-1-2024"
"448701784;25;20;ChatGPT Plus (1 мес€ц) ;26-1-2024;26-1-2024"
"448701784;25;20;ChatGPT Plus (1 мес€ц) ;26-2-2024;26-2-2024"
"448701784;25;20;ChatGPT Plus (1 мес€ц) ;25-3-2024;25-3-2024"
"448701784;25;20;ChatGPT Plus (1 мес€ц) ;1-5-2024;1-5-2024"
"448701784;27,14;20;ChatGPT Plus (1 мес€ц) ;4-6-2024;4-6-2024"
"448701784;27,99;20;ChatGPT Plus (1 мес€ц) ;29-7-2024;29-7-2024"
"448701784;26,82;20,2;ChatGPT Plus (1 мес€ц) ;1-9-2024;1-9-2024"
"448701784;26,06;20;ChatGPT Plus (1 мес€ц) ;2-10-2024;2-10-2024"
"448701784;26,53;20,56;ChatGPT личный;9-1-2025;10-1-2025"
"448701784;26,22;20,51;ChatGPT личный;9-12-2024;10-12-2024"
"448701784;26,25;20;јренда карты;4-11-2024;11-11-2024"
"259622248;12,5;12,5;¬озврат средств;26-1-2024;26-1-2024"
"769295320;6,25;3;Discourd Nitro;26-1-2024;26-1-2024"
"769295320;6,25;2,5;Discord Ѕустер 1шт. (1 мес€ц);29-1-2024;29-1-2024"
"769295320;12,31;9,85; Nitro Classic (1 мес€ц);31-1-2024;31-1-2024"
"1084573774;6,25;1,6;Spotify Ћичный (1 мес€ц);26-1-2024;26-1-2024"
"1128351445;3,4;0;Youtube Premium »ндивидуальна€ (1 мес€ц);26-1-2024;26-1-2024"
"1128351445;7,1;1,6;YouTube Premium личный;14-12-2024;16-12-2024"
"810971899;1,5;1,2;Buckshot Roulette;27-1-2024;27-1-2024"
"810971899;5,49;2,35714285714286;аренда карты;22-7-2024;22-7-2024"
"685687078;2;1;Tradingview (1 мес€ц);27-1-2024;27-1-2024"
"685687078;18,75;15; Tradingview Essential (1 мес€ц);1-4-2024;1-4-2024"
"685687078;98,34;89,4;Tradingview Premium (1 год) ;17-4-2024;17-4-2024"
"1154582556;10,5;8,4;Patreon;27-1-2024;27-1-2024"
"1154582556;1;0;Discourd Nitro;13-4-2024;13-4-2024"
"608402306;2;1;Tradingview (1 мес€ц);27-1-2024;27-1-2024"
"1630587775;15;12;Patreon;27-1-2024;27-1-2024"
"1630587775;4,6;3,6;Patreon;16-5-2024;16-5-2024"
"1789924397;11,25;9;ѕодписка Gumroad;28-1-2024;28-1-2024"
"1789924397;8,75;7;Patreon;31-1-2024;31-1-2024"
"1789924397;6,25;5;VPN;14-3-2024;14-3-2024"
"1789924397;8,75;7;Patreon;2-4-2024;2-4-2024"
"1789924397;8,75;7;Patreon;3-5-2024;3-5-2024"
"1789924397;40,25;35;Patreon;5-5-2024;5-5-2024"
"1789924397;8,75;7;Patreon;8-6-2024;8-6-2024"
"1789924397;34,5;30;аренда карты;18-6-2024;18-6-2024"
"1789924397;20,5;16,6;аренда карты;20-6-2024;20-6-2024"
"1789924397;8,75;7;Patreon;3-7-2024;3-7-2024"
"1789924397;8,75;7;Patreon;3-8-2024;3-8-2024"
"1789924397;8,75;7;Patreon;23-9-2024;23-9-2024"
"1789924397;8,32;6,2;јренда карты;20-1-2025;21-1-2025"
"1789924397;4,2;3,16;јренда карты;19-12-2024;23-12-2024"
"1789924397;8,75;7;Patreon;23-10-2024;27-10-2024"
"6104945643;5;0;ChatGPT (Cкладчина) ;28-1-2024;28-1-2024"
"980030435;5;0;ChatGPT (Cкладчина) ;28-1-2024;28-1-2024"
"980030435;5;0;ChatGPT (Cкладчина) ;27-2-2024;27-2-2024"
"980030435;5;0;ChatGPT (Cкладчина) ;26-3-2024;26-3-2024"
"980030435;3;0;аренда карты;10-4-2024;10-4-2024"
"980030435;5;0;ChatGPT (Cкладчина) ;26-4-2024;26-4-2024"
"5660266490;5,5;0;ChatGPT (Cкладчина) ;28-1-2024;28-1-2024"
"1917406655;2,7;0;Youtube Premium »ндивидуальна€ (1 мес€ц);28-1-2024;28-1-2024"
"1491552798;66;60;Tradingview Premium (1 мес€ц) ;28-1-2024;28-1-2024"
"1491552798;395,34;360;Tradingview Premium (1 год) ;28-2-2024;28-2-2024"
"5369399597;5;0;Tradingview (1 мес€ц);28-1-2024;28-1-2024"
"5486556904;10,2;4,3;Youtube Music »ндивидуальна€ (3 мес€ца);29-1-2024;29-1-2024"
"5486556904;12,5;10;Suno.ai;27-3-2024;27-3-2024"
"301140385;5;0; Tradingview Essential (1 мес€ц);29-1-2024;29-1-2024"
"1354602241;10,5;7;Patreon;29-1-2024;29-1-2024"
"1354602241;2,5;1,5;Patreon;24-3-2024;24-3-2024"
"1354602241;3;2;Patreon;25-4-2024;25-4-2024"
"1354602241;6,69;5;NexucModes подписка;24-5-2024;24-5-2024"
"1354602241;14,99;11,18;Nexus Mods;27-12-2024;30-12-2024"
"1354602241;4,79;2,5;Patreon;26-11-2024;27-11-2024"
"2060762502;35;30;Tradingview Plus (1 мес€ц);29-1-2024;29-1-2024"
"1776075829;3;0;Canva Pro (ѕробный период);29-1-2024;29-1-2024"
"658199542;6,25;5;VidIQ BOOST 1  јЌјЋ (1 ћес€ц);29-1-2024;29-1-2024"
"472023131;5,5;0;ChatGPT Plus складчина (1 мес€ц);29-1-2024;29-1-2024"
"6516939717;3,4;0;Youtube Premium »ндивидуальна€ (1 мес€ц);30-1-2024;30-1-2024"
"6516939717;2,5;0,8;Youtube Premium »ндивидуальна€ (1 мес€ц);29-2-2024;29-2-2024"
"6516939717;2,5;0,8;Youtube Premium »ндивидуальна€ (1 мес€ц);2-4-2024;2-4-2024"
"6516939717;10,62;8;playstation plus Extra ( 1 мес€ц);8-5-2024;8-5-2024"
"6516939717;2,5;0,8;Patreon;17-5-2024;17-5-2024"
"6516939717;14,85;8,8;Youtube Premium »ндивидуальна€ (1 мес€ц);30-6-2024;30-6-2024"
"6516939717;5,44;1,6;YouTube Premium (2 мес€ца);10-8-2024;10-8-2024"
"6516939717;5,09;1,6;YouTube Premium личный;10-1-2025;13-1-2025"
"6516939717;5,11;1,6;јренда карты;12-10-2024;13-10-2024"
"515111952;5;0;ChatGPT Plus складчина (1 мес€ц);30-1-2024;30-1-2024"
"515111952;12,5;10;Midjourney Basic Plan (1 мес€ц);19-2-2024;19-2-2024"
"515111952;12,5;10;Midjourney Standard Plan (1 мес€ц);20-3-2024;20-3-2024"
"515111952;5;0;ChatGPT (Cкладчина) ;19-4-2024;19-4-2024"
"515111952;12,5;10;Midjourney Basic Plan (1 мес€ц);21-4-2024;21-4-2024"
"515111952;10;0;ChatGPT (Cкладчина) ;30-9-2024;30-9-2024"
"515111952;22,88;10;ChatGPT складчина 20;24-1-2025;24-1-2025"
"515111952;20;10;ChatGPT личный;16-12-2024;17-12-2024"
"515111952;6,25;5;Elevenlabs;20-11-2024;21-11-2024"
"515111952;5,09;0;ChatGPT личный;13-11-2024;14-11-2024"
"515111952;11,25;9;јренда карты;29-10-2024;3-11-2024"
"515111952;13,17;9,95;Stripe;24-10-2024;27-10-2024"
"515111952;6,79;5;Elevenlabs;13-10-2024;15-10-2024"
"728708156;5;0;Tradingview (1 мес€ц);30-1-2024;30-1-2024"
"270154720;5;0;Tradingview (1 мес€ц);30-1-2024;30-1-2024"
"270154720;5;0;ChatGPT (Cкладчина) ;9-3-2024;9-3-2024"
"270154720;5;0;ChatGPT (Cкладчина) ;9-4-2024;9-4-2024"
"270154720;10;0;ChatGPT (Cкладчина) ;10-5-2024;10-5-2024"
"270154720;5;0;ChatGPT (Cкладчина) ;8-7-2024;8-7-2024"
"270154720;10;0;ChatGPT (Cкладчина) ;8-8-2024;8-8-2024"
"270154720;10;0;ChatGPT личный;14-1-2025;16-1-2025"
"270154720;10;0;ChatGPT личный;12-11-2024;13-11-2024"
"270154720;6,5;0;јренда карты;12-10-2024;13-10-2024"
"877561014;5;0;Tradingview (1 мес€ц);30-1-2024;30-1-2024"
"991304299;6,25;1,6;Spotify Ћичный (1 мес€ц);30-1-2024;30-1-2024"
"991304299;6,25;1,6;Spotify Ћичный (1 мес€ц);29-2-2024;29-2-2024"
"991304299;6,25;1,6;Spotify Ћичный (1 мес€ц);30-3-2024;30-3-2024"
"991304299;6,25;1,6;Spotify Ћичный (1 мес€ц);30-4-2024;30-4-2024"
"991304299;6,79;1,6;Spotify Ћичный (1 мес€ц);6-6-2024;6-6-2024"
"991304299;6,79;1,6;Spotify Ћичный (1 мес€ц);7-7-2024;7-7-2024"
"991304299;6,89;1,6;Spotify семейный (—кладчина);9-8-2024;9-8-2024"
"991304299;6,73;1,6;Spotify Ћичный (1 мес€ц);9-9-2024;9-9-2024"
"991304299;6,07;1,6;Spotify личный;10-1-2025;13-1-2025"
"991304299;6,4;1,6;Spotify личный;14-11-2024;15-11-2024"
"902361216;2;0;Patreon;30-1-2024;30-1-2024"
"206603311;3,4;0;Youtube Premium »ндивидуальна€ (1 мес€ц);30-1-2024;30-1-2024"
"206603311;37,3;9,6;Youtube Premium »ндивидуальна€ (1 √од);23-2-2024;23-2-2024"
"1149283977;55,2;44;Youtube Premium —емейна€ (1 √од);31-1-2024;31-1-2024"
"1149283977;59,62;42,5;YouTube Premium личный;16-1-2025;17-1-2025"
"773348166;2;1;Patreon;31-1-2024;31-1-2024"
"773348166;6,25;5;Patreon;31-1-2024;31-1-2024"
"511723016;5;0;ChatGPT Plus складчина (1 мес€ц);31-1-2024;31-1-2024"
"1264789522;10;8;Chess јлмаз (1 мес€ц);31-1-2024;31-1-2024"
"564821727;5;0;Tradingview (1 мес€ц);31-1-2024;31-1-2024"
"817549013;6,25;5;FigJam Professional (1 ћес€ц);1-2-2024;1-2-2024"
"1868615684;24;20;mancer.tech;1-2-2024;1-2-2024"
"1868615684;34,5;30;аренда карты;21-3-2024;21-3-2024"
"1868615684;18,75;15;Stripe;28-3-2024;28-3-2024"
"1868615684;18,75;15;Stripe;28-4-2024;28-4-2024"
"1868615684;35,41;30;аренда карты;9-5-2024;9-5-2024"
"1868615684;6,97;1,6;YouTube Premium (2 мес€ца);9-5-2024;9-5-2024"
"1868615684;35;30;аренда карты;16-5-2024;16-5-2024"
"715987784;4,75;0;Tradingview (1 мес€ц);1-2-2024;1-2-2024"
"1006422617;2;0;VPN;11-3-2023;11-3-2023"
"1034063860;3;0;Canva Pro (1 мес€ц);2-2-2024;2-2-2024"
"1034063860;27,6;24;WPS;13-2-2024;13-2-2024"
"1034063860;18,75;15;Zoom ѕрофессиональный (1 мес€ц);19-4-2024;19-4-2024"
"1034063860;18,75;0;Canva Pro (1 мес€ц);11-5-2024;11-5-2024"
"1034063860;21;15;Zoom ѕрофессиональный (1 мес€ц);6-6-2024;6-6-2024"
"1034063860;403,79;326,37;аренда карты;11-6-2024;11-6-2024"
"500118584;7,55;6;Patreon;2-2-2024;2-2-2024"
"538400473;5;0;Tradingview (1 мес€ц);2-2-2024;2-2-2024"
"5146726834;10;8;Youtube —порсорство;3-2-2024;3-2-2024"
"5146726834;15;12,5;Youtube —порсорство;1-3-2024;1-3-2024"
"5146726834;15;11,5;Youtube —порсорство;3-4-2024;3-4-2024"
"5146726834;5,09;4;јренда карты;11-10-2024;12-10-2024"
"692111853;22;20;ChatGPT Plus (1 мес€ц) ;3-2-2024;3-2-2024"
"692111853;25;20;ChatGPT Plus (1 мес€ц) ;8-3-2024;8-3-2024"
"319448545;3,75;3;Patreon;3-2-2024;3-2-2024"
"319448545;21,74;10;ChatGPT личный;11-1-2025;13-1-2025"
"319448545;21,51;10;ChatGPT личный;11-12-2024;12-12-2024"
"5990046666;3,83;3,06;Chess «олото (1 мес€ц);3-2-2024;3-2-2024"
"5990046666;5,42;3,05;Chess «олото (1 мес€ц);19-8-2024;19-8-2024"
"673149462;3,4;2,7;Youtube Premium »ндивидуальна€ (1 мес€ц);3-2-2024;3-2-2024"
"673149462;3,4;0,8;Youtube Premium »ндивидуальна€ (1 мес€ц);20-3-2024;20-3-2024"
"673149462;3,4;0;Youtube Premium »ндивидуальна€ (1 мес€ц);31-3-2024;31-3-2024"
"110919790;6,25;5;Patreon;3-2-2024;3-2-2024"
"110919790;6,25;5;Patreon;3-3-2024;3-3-2024"
"110919790;6,25;5;Patreon;10-4-2024;10-4-2024"
"110919790;6,25;5;Patreon;6-5-2024;6-5-2024"
"110919790;6,74;5,56;Patreon;14-7-2024;14-7-2024"
"991630644;23;20;ChatGPT Plus (1 мес€ц) ;3-2-2024;3-2-2024"
"1851281290;5;0;Tradingview (1 мес€ц);3-2-2024;3-2-2024"
"1851281290;5;0;Tradingview (1 мес€ц);29-2-2024;29-2-2024"
"1851281290;5;0;Tradingview (1 мес€ц);30-3-2024;30-3-2024"
"908875266;5;0;Tradingview (1 мес€ц);3-2-2024;3-2-2024"
"1087399417;12,5;10;Patreon;3-2-2024;3-2-2024"
"1016119621;1;0;Chess ƒругой тариф;4-2-2024;4-2-2024"
"412536304;34,5;30;Standard Plan (1 ћес€ц);4-2-2024;4-2-2024"
"412536304;18,75;15;Stripe;7-2-2024;7-2-2024"
"412536304;25;20;ChatGPT Plus (1 мес€ц) ;29-2-2024;29-2-2024"
"412536304;34,5;30;Midjourney Standard Plan (1 мес€ц);4-3-2024;4-3-2024"
"412536304;15;12;Stripe;19-3-2024;19-3-2024"
"412536304;33;29;heygene;19-3-2024;19-3-2024"
"412536304;25;20;ChatGPT Plus (1 мес€ц) ;31-3-2024;31-3-2024"
"412536304;34,5;30;Midjourney Standard Plan (1 мес€ц);21-4-2024;21-4-2024"
"412536304;25;20;ChatGPT Plus (1 мес€ц) ;1-5-2024;1-5-2024"
"412536304;20;15;Stripe;19-5-2024;19-5-2024"
"412536304;13,4;10;Midjourney Standard Plan (1 мес€ц);23-5-2024;23-5-2024"
"412536304;36,6;30;Midjourney Standard Plan (1 мес€ц);31-5-2024;31-5-2024"
"412536304;26;20;ChatGPT Plus (1 мес€ц) ;2-6-2024;2-6-2024"
"412536304;30,15;20;аренда карты;28-6-2024;28-6-2024"
"412536304;14,57;10;Gen 3 AI;3-7-2024;3-7-2024"
"412536304;24,57;20;ChatGPT Plus (1 мес€ц) ;3-7-2024;3-7-2024"
"412536304;6,89;5;аренда карты;14-7-2024;14-7-2024"
"412536304;7,66;5,14;аренда карты;30-7-2024;30-7-2024"
"412536304;7,66;5,15;аренда карты;3-8-2024;3-8-2024"
"412536304;7,66;5,15;аренда карты;3-8-2024;3-8-2024"
"412536304;27,8;20;ChatGPT Plus (1 мес€ц) ;4-8-2024;4-8-2024"
"412536304;16,71;12;Recraft;4-8-2024;4-8-2024"
"412536304;13,18;10;Kling AI;15-8-2024;15-8-2024"
"412536304;13,24;10;аренда карты;16-8-2024;16-8-2024"
"412536304;26,54;20;аренда карты;18-8-2024;18-8-2024"
"412536304;10,72;8;аренда карты;30-8-2024;30-8-2024"
"412536304;5,37;3,88;Kling AI;1-9-2024;1-9-2024"
"412536304;26,4;20;ChatGPT Plus (1 мес€ц) ;4-9-2024;4-9-2024"
"412536304;42,22;35;аренда карты;18-9-2024;18-9-2024"
"412536304;19,16;15;Runway;27-9-2024;27-9-2024"
"412536304;6,38;5;Kling AI;3-10-2024;3-10-2024"
"412536304;11,3;8,8;Kling AI;4-10-2024;4-10-2024"
"412536304;25,5;20;ChatGPT Plus (1 мес€ц) ;6-10-2024;6-10-2024"
"412536304;28,74;24,78;Rendernet AI;30-12-2024;31-12-2024"
"412536304;12,06;9,3;Rendernet AI;30-12-2024;31-12-2024"
"412536304;13,47;10,32;Suno AI;29-12-2024;30-12-2024"
"412536304;11,01;8,21;јренда карты;26-12-2024;27-12-2024"
"412536304;6,8;4,5;Gumroad;18-12-2024;3-1-2025"
"412536304;13,75;10,25;Pica AI;18-12-2024;23-12-2024"
"412536304;13,08;10,2;Runway;15-12-2024;16-12-2024"
"412536304;13,25;10,3;Kling AI;13-12-2024;16-12-2024"
"412536304;13,55;10,24;јренда карты;13-12-2024;16-12-2024"
"412536304;133,11;107,88;јренда карты;13-12-2024;16-12-2024"
"412536304;21,1;10;ChatGPT личный;9-12-2024;10-12-2024"
"412536304;6,53;5,15;Kling AI;6-12-2024;9-12-2024"
"412536304;13,55;10,8;Gumroad;5-12-2024;6-12-2024"
"412536304;11;9;Gumroad;5-12-2024;5-12-2024"
"412536304;13;10,35;Kling AI;3-12-2024;5-12-2024"
"412536304;16,43;12,8;Gumroad;1-12-2024;2-12-2024"
"412536304;7,94;6,2;Suno AI;1-12-2024;2-12-2024"
"412536304;11,17;8,81;Gumroad;29-11-2024;2-12-2024"
"412536304;19,41;15,37;Runway;29-11-2024;2-12-2024"
"412536304;4,54;3;јренда карты;26-11-2024;27-11-2024"
"412536304;4,71;3,5;Gumroad;23-11-2024;25-11-2024"
"412536304;13,08;10;Gumroad;20-11-2024;21-11-2024"
"412536304;16,18;12,88;Kling AI;17-11-2024;18-11-2024"
"412536304;4,95;3,88;Kling AI;17-11-2024;18-11-2024"
"412536304;15,5;12,419;јренда карты;16-11-2024;18-11-2024"
"412536304;25,48;20;Ideogram AI;16-11-2024;18-11-2024"
"412536304;87,67;79;јренда карты;11-11-2024;12-11-2024"
"412536304;12,9;10;јренда карты;9-11-2024;11-11-2024"
"412536304;12,94;10;јренда карты;9-11-2024;11-11-2024"
"412536304;26,07;20;јренда карты;7-11-2024;11-11-2024"
"412536304;11,5;8,8;јренда карты;5-11-2024;11-11-2024"
"412536304;6,56;5;јренда карты;4-11-2024;10-11-2024"
"412536304;10,2;8;јренда карты;1-11-2024;3-11-2024"
"412536304;13,09;10;јренда карты;23-10-2024;27-10-2024"
"412536304;13,21;10;PicsArt;20-10-2024;22-10-2024"
"412536304;25,02;20;Kling AI;18-10-2024;19-10-2024"
"412536304;12,07;9;Stripe;13-10-2024;13-10-2024"
"91581702;5;0;ChatGPT (Cкладчина) ;4-2-2024;4-2-2024"
"91581702;5;0;ChatGPT (Cкладчина) ;3-3-2024;3-3-2024"
"91581702;5;0;ChatGPT (Cкладчина) ;14-4-2024;14-4-2024"
"91581702;12,5;10;Fansly пополнение на 10$;6-10-2024;6-10-2024"
"91581702;5,67;0;ChatGPT личный;1-12-2024;2-12-2024"
"91581702;6,09;0;јренда карты;19-10-2024;22-10-2024"
"997543428;1;0;Chess ƒругой тариф;4-2-2024;4-2-2024"
"158543001;22,5;0;ChatGPT Plus (1 мес€ц) ;4-2-2024;4-2-2024"
"761621856;6,25;1,6;Spotify Ћичный (1 мес€ц);4-2-2024;4-2-2024"
"761621856;6,25;1,6;Spotify Ћичный (1 мес€ц);3-3-2024;3-3-2024"
"323027849;3,83;3,07;Chess ƒругой тариф;4-2-2024;4-2-2024"
"443722128;6,25;1,6;Spotify Ћичный (1 мес€ц);4-2-2024;4-2-2024"
"496244193;8,2;6,12;Spotify Ћичный (1 мес€ц);4-2-2024;4-2-2024"
"5898112968;3,4;0;Youtube Premium »ндивидуальна€ (1 мес€ц);5-2-2024;5-2-2024"
"5898112968;3,4;0,8;Youtube Premium »ндивидуальна€ (1 мес€ц);2-3-2024;2-3-2024"
"5898112968;5;0;ChatGPT (Cкладчина) ;26-3-2024;26-3-2024"
"5898112968;3,4;0,8;Youtube Premium »ндивидуальна€ (1 мес€ц);3-4-2024;3-4-2024"
"5898112968;5;0;ChatGPT (Cкладчина) ;25-4-2024;25-4-2024"
"5898112968;7,4;1,6;YouTube Premium (2 мес€ца);10-7-2024;10-7-2024"
"5898112968;7,25;1,6;YouTube Premium (2 мес€ца);9-9-2024;9-9-2024"
"497195343;6;4,8;Chess ѕлатина (1 мес€ц);5-2-2024;5-2-2024"
"764348351;3,4;0;Youtube Premium »ндивидуальна€ (1 мес€ц);6-2-2024;6-2-2024"
"764348351;3,4;0;Youtube Premium »ндивидуальна€ (1 мес€ц);2-3-2024;2-3-2024"
"764348351;3,4;0,8;Youtube Premium (—кладчина);2-4-2024;2-4-2024"
"764348351;4,1;0,8;Youtube Premium »ндивидуальна€ (1 мес€ц);2-5-2024;2-5-2024"
"764348351;6,73;1,6;YouTube Premium (2 мес€ца);6-6-2024;6-6-2024"
"764348351;6,68;1,6;YouTube Premium (2 мес€ца);16-8-2024;16-8-2024"
"764348351;7,25;1,6;YouTube Premium личный;22-12-2024;23-12-2024"
"764348351;7,12;1,6;јренда карты;20-10-2024;22-10-2024"
"565948701;10;8;Chess јлмаз (1 мес€ц);6-2-2024;6-2-2024"
"5085912569;12,5;10;heruko;6-2-2024;6-2-2024"
"5085912569;55;50;ChatGPT API;28-2-2024;28-2-2024"
"5085912569;15;12;heruko;12-4-2024;12-4-2024"
"1551258675;23;20;ChatGPT (Cкладчина) ;6-2-2024;6-2-2024"
"1551258675;25;20;ChatGPT Plus (1 мес€ц) ;28-3-2024;28-3-2024"
"1551258675;25;20;ChatGPT Plus (1 мес€ц) ;2-5-2024;2-5-2024"
"1551258675;25,95;20,5;ChatGPT личный;2-12-2024;3-12-2024"
"1067596499;7,25;5;Patreon;6-2-2024;6-2-2024"
"443722128;23;0;ChatGPT Plus (1 мес€ц) ;7-2-2024;7-2-2024"
"1108775214;3,4;0;Youtube Premium »ндивидуальна€ (1 мес€ц);7-2-2024;7-2-2024"
"846282629;60,5;54,5;ваучер;7-2-2024;7-2-2024"
"411190788;25;0;ChatGPT Plus (1 мес€ц) ;7-2-2024;7-2-2024"
"5033756187;1;0;аренда карты;7-2-2024;7-2-2024"
"5350246322;6,25;5;VidIQ PRO (1 ћес€ц);8-2-2024;8-2-2024"
"1024957625;1;0;Chess ƒругой тариф;8-2-2024;8-2-2024"
"1434991841;110;100;Fansly пополнение на 100$;9-2-2024;9-2-2024"
"615895795;5;0;Tradingview (1 мес€ц);9-2-2024;9-2-2024"
"615895795;143;130;аренда карты;8-4-2024;8-4-2024"
"615895795;130;130;¬озврат средств;15-4-2024;15-4-2024"
"262838437;5;0;ChatGPT (Cкладчина) ;9-2-2024;9-2-2024"
"262838437;5;0;ChatGPT (Cкладчина) ;17-4-2024;17-4-2024"
"262838437;5,37;0;ChatGPT (Cкладчина) ;3-6-2024;3-6-2024"
"262838437;5,56;0;ChatGPT (Cкладчина) ;29-7-2024;29-7-2024"
"262838437;26,68;20;ChatGPT Plus (1 мес€ц) ;6-9-2024;6-9-2024"
"527796638;5;0;Tradingview (1 мес€ц);9-2-2024;9-2-2024"
"1367232732;2,15;1;Patreon;9-2-2024;9-2-2024"
"1267001275;5;0;ChatGPT (Cкладчина) ;10-2-2024;10-2-2024"
"6113998960;5;1;Tradingview (1 мес€ц);10-2-2024;10-2-2024"
"1274877173;16,25;13;Patreon;10-2-2024;10-2-2024"
"1274877173;45,09;36,04;јренда карты;8-11-2024;11-11-2024"
"1023138168;3,4;0;Youtube Premium »ндивидуальна€ (1 мес€ц);10-2-2024;10-2-2024"
"1023138168;3,4;0,8;Youtube Premium »ндивидуальна€ (1 мес€ц);10-3-2024;10-3-2024"
"728449167;18,75;15;Figma Professional (1 ћес€ц) ;10-2-2024;10-2-2024"
"728449167;18,75;15;FigJam Professional (1 ћес€ц);18-3-2024;18-3-2024"
"728449167;18,75;15;FigJam Professional (1 ћес€ц);17-5-2024;17-5-2024"
"728449167;19,12;15,4;Figma&FigJam;3-12-2024;5-12-2024"
"728449167;19;15;јренда карты;1-11-2024;3-11-2024"
